"Country Region","Package Id",Type,"Net Price","Recommended retail price",Data,SMS,Voice,Networks
Netherlands,he-he-7days-1gb-topup,topup,0.8,4.5,"1 GB",0,0,"KPN [4G]"
Netherlands,he-he-15days-2gb,sim,1.6,6.5,"2 GB",0,0,"KPN [4G]"
Netherlands,he-he-15days-2gb-topup,topup,1.6,6.5,"2 GB",0,0,"KPN [4G]"
Netherlands,he-he-30days-3gb,sim,2.2,7.5,"3 GB",0,0,"KPN [4G]"
Netherlands,he-he-30days-3gb-topup,topup,2.2,7.5,"3 GB",0,0,"KPN [4G]"
Netherlands,he-he-30days-5gb,sim,3.5,10,"5 GB",0,0,"KPN [4G]"
Netherlands,he-he-30days-5gb-topup,topup,3.5,10,"5 GB",0,0,"KPN [4G]"
Netherlands,he-he-30days-10gb,sim,6.2,18,"10 GB",0,0,"KPN [4G]"
Netherlands,he-he-30days-10gb-topup,topup,6.2,18,"10 GB",0,0,"KPN [4G]"
Netherlands,he-he-30days-20gb,sim,10.2,27,"20 GB",0,0,"KPN [4G]"
Netherlands,he-he-30days-20gb-topup,topup,10.2,27,"20 GB",0,0,"KPN [4G]"
Netherlands,hehe-plus-7days-1gb,sim,2.7,6,"1 GB",10,10,"KPN [4G]"
Netherlands,hehe-plus-7days-1gb-topup,topup,2.7,6,"1 GB",10,10,"KPN [4G]"
Netherlands,hehe-plus-15days-2gb,sim,4.3,8.5,"2 GB",20,20,"KPN [4G]"
Netherlands,hehe-plus-15days-2gb-topup,topup,4.3,8.5,"2 GB",20,20,"KPN [4G]"
Netherlands,hehe-plus-30days-3gb,sim,4.4,10,"3 GB",30,30,"KPN [4G]"
Netherlands,hehe-plus-30days-3gb-topup,topup,4.4,10,"3 GB",30,30,"KPN [4G]"
Netherlands,hehe-plus-30days-5gb,sim,6.3,14,"5 GB",50,50,"KPN [4G]"
Netherlands,hehe-plus-30days-5gb-topup,topup,6.3,14,"5 GB",50,50,"KPN [4G]"
Netherlands,hehe-plus-30days-10gb,sim,8.9,23,"10 GB",100,100,"KPN [4G]"
Netherlands,hehe-plus-30days-10gb-topup,topup,8.9,23,"10 GB",100,100,"KPN [4G]"
Netherlands,hehe-plus-30days-20gb,sim,14.2,34,"20 GB",200,200,"KPN [4G]"
Netherlands,hehe-plus-30days-20gb-topup,topup,14.2,34,"20 GB",200,200,"KPN [4G]"
Norway,lofotel-7days-1gb,sim,1.4,4.5,"1 GB",0,0,"Telia [4G]"
Norway,lofotel-7days-1gb-topup,topup,1.4,4.5,"1 GB",0,0,"Telia [4G]"
Norway,lofotel-15days-2gb,sim,1.9,6.5,"2 GB",0,0,"Telia [4G]"
Norway,lofotel-15days-2gb-topup,topup,1.9,6.5,"2 GB",0,0,"Telia [4G]"
Norway,lofotel-30days-3gb,sim,2.2,7.5,"3 GB",0,0,"Telia [4G]"
Norway,lofotel-30days-3gb-topup,topup,2.2,7.5,"3 GB",0,0,"Telia [4G]"
Norway,lofotel-30days-5gb,sim,2.9,10.5,"5 GB",0,0,"Telia [4G]"
Norway,lofotel-30days-5gb-topup,topup,2.9,10.5,"5 GB",0,0,"Telia [4G]"
Norway,lofotel-30days-10gb,sim,4.2,17,"10 GB",0,0,"Telia [4G]"
Norway,lofotel-30days-10gb-topup,topup,4.2,17,"10 GB",0,0,"Telia [4G]"
Norway,lofotel-30days-20gb,sim,6.8,25.5,"20 GB",0,0,"Telia [4G]"
Norway,lofotel-30days-20gb-topup,topup,6.8,25.5,"20 GB",0,0,"Telia [4G]"
Norway,lofotel-3days-unlimited,sim,3.3,12.5,Unlimited,0,0,"Telia [LTE]"
Norway,lofotel-3days-unlimited-topup,topup,3.3,12.5,Unlimited,0,0,"Telia [LTE]"
Norway,lofotel-5days-unlimited,sim,4.7,20.5,Unlimited,0,0,"Telia [LTE]"
Norway,lofotel-5days-unlimited-topup,topup,4.7,20.5,Unlimited,0,0,"Telia [LTE]"
Norway,lofotel-7days-unlimited,sim,6.1,29.5,Unlimited,0,0,"Telia [LTE]"
Norway,lofotel-7days-unlimited-topup,topup,6.1,29.5,Unlimited,0,0,"Telia [LTE]"
Norway,lofotel-10days-unlimited-topup,topup,8.3,35,Unlimited,0,0,"Telia [LTE]"
Norway,lofotel-15days-unlimited,sim,11.8,49,Unlimited,0,0,"Telia [LTE]"
Norway,lofotel-15days-unlimited-topup,topup,11.8,49,Unlimited,0,0,"Telia [LTE]"
Norway,lofotel-30days-unlimited,sim,22.4,72.5,Unlimited,0,0,"Telia [LTE]"
Norway,lofotel-30days-unlimited-topup,topup,22.4,72.5,Unlimited,0,0,"Telia [LTE]"
Norway,lofotel-10days-unlimited,sim,8.3,35,Unlimited,0,0,"Telia [LTE]"
Nepal,patancell-7days-1gb-topup,topup,5.8,8.5,"1 GB",0,0,"Ncell [LTE]"
Nepal,patancell-7days-1gb,sim,5.8,8.5,"1 GB",0,0,"Ncell [LTE]"
Nepal,patancell-15days-2gb-topup,topup,10.5,16.5,"2 GB",0,0,"Ncell [LTE]"
Nepal,patancell-15days-2gb,sim,10.5,16.5,"2 GB",0,0,"Ncell [LTE]"
Nepal,patancell-30days-5gb-topup,topup,22.5,35,"5 GB",0,0,"Ncell [LTE]"
Nepal,patancell-30days-5gb,sim,22.5,35,"5 GB",0,0,"Ncell [LTE]"
Nepal,patancell-30days-10gb-topup,topup,36.2,49,"10 GB",0,0,"Ncell [LTE]"
Nepal,patancell-30days-10gb,sim,36.2,49,"10 GB",0,0,"Ncell [LTE]"
Nepal,patancell-3days-unlimited-topup,topup,24.8,31.5,Unlimited,0,0,"Ncell [LTE]"
Nepal,patancell-3days-unlimited,sim,24.8,31.5,Unlimited,0,0,"Ncell [LTE]"
Nepal,patancell-5days-unlimited-topup,topup,40.5,53.5,Unlimited,0,0,"Ncell [LTE]"
Nepal,patancell-5days-unlimited,sim,40.5,53.5,Unlimited,0,0,"Ncell [LTE]"
Nepal,patancell-7days-unlimited-topup,topup,56.2,65.5,Unlimited,0,0,"Ncell [LTE]"
Nepal,patancell-7days-unlimited,sim,56.2,65.5,Unlimited,0,0,"Ncell [LTE]"
Nepal,patancell-10days-unlimited-topup,topup,79.8,84,Unlimited,0,0,"Ncell [LTE]"
Nepal,patancell-10days-unlimited,sim,79.8,84,Unlimited,0,0,"Ncell [LTE]"
Nauru,naoero-in-7days-1gb,sim,7.7,9.5,"1 GB",0,0,"Digicel [LTE]"
Nauru,naoero-in-7days-1gb-topup,topup,7.7,9.5,"1 GB",0,0,"Digicel [LTE]"
"New Zealand",nzcom-7days-1gb,sim,2.1,4.5,"1 GB",0,0,"Spark [5G]"
"New Zealand",nzcom-7days-1gb-topup,topup,2.1,4.5,"1 GB",0,0,"Spark [5G]"
"New Zealand",nzcom-15days-2gb,sim,3.1,7.5,"2 GB",0,0,"Spark [5G]"
"New Zealand",nzcom-15days-2gb-topup,topup,3.1,7.5,"2 GB",0,0,"Spark [5G]"
"New Zealand",nzcom-30days-3gb,sim,3.7,10,"3 GB",0,0,"Spark [5G]"
"New Zealand",nzcom-30days-3gb-topup,topup,3.7,10,"3 GB",0,0,"Spark [5G]"
"New Zealand",nzcom-30days-5gb,sim,5.3,14.5,"5 GB",0,0,"Spark [5G]"
"New Zealand",nzcom-30days-5gb-topup,topup,5.3,14.5,"5 GB",0,0,"Spark [5G]"
"New Zealand",nzcom-30days-10gb,sim,8,25,"10 GB",0,0,"Spark [5G]"
"New Zealand",nzcom-30days-10gb-topup,topup,8,25,"10 GB",0,0,"Spark [5G]"
"New Zealand",nzcom-30days-20gb,sim,13.6,39,"20 GB",0,0,"Spark [5G]"
"New Zealand",nzcom-30days-20gb-topup,topup,13.6,39,"20 GB",0,0,"Spark [5G]"
Oman,omancom-7days-1gb,sim,2,4.5,"1 GB",0,0,"Omantel [5G]"
Oman,omancom-7days-1gb-topup,topup,2,4.5,"1 GB",0,0,"Omantel [5G]"
Oman,omancom-15days-2gb,sim,3.9,7.5,"2 GB",0,0,"Omantel [5G]"
Oman,omancom-15days-2gb-topup,topup,3.9,7.5,"2 GB",0,0,"Omantel [5G]"
Oman,omancom-30days-3gb,sim,5.7,9.5,"3 GB",0,0,"Omantel [5G]"
Oman,omancom-30days-3gb-topup,topup,5.7,9.5,"3 GB",0,0,"Omantel [5G]"
Oman,omancom-30days-5gb,sim,9,14,"5 GB",0,0,"Omantel [5G]"
Oman,omancom-30days-5gb-topup,topup,9,14,"5 GB",0,0,"Omantel [5G]"
Oman,omancom-30days-10gb,sim,15.1,24,"10 GB",0,0,"Omantel [5G]"
Oman,omancom-30days-10gb-topup,topup,15.1,24,"10 GB",0,0,"Omantel [5G]"
Oman,omancom-30days-20gb,sim,26.7,38,"20 GB",0,0,"Omantel [5G]"
Oman,omancom-30days-20gb-topup,topup,26.7,38,"20 GB",0,0,"Omantel [5G]"
Oman,omantel-3days-unlimited,sim,10.6,20.5,Unlimited,0,0,"Omantel [5G]"
Oman,omantel-3days-unlimited-topup,topup,10.6,20.5,Unlimited,0,0,"Omantel [5G]"
Oman,omantel-5days-unlimited,sim,16.9,29.5,Unlimited,0,0,"Omantel [5G]"
Oman,omantel-5days-unlimited-topup,topup,16.9,29.5,Unlimited,0,0,"Omantel [5G]"
Oman,omantel-7days-unlimited,sim,23.2,36.5,Unlimited,0,0,"Omantel [5G]"
Oman,omantel-7days-unlimited-topup,topup,23.2,36.5,Unlimited,0,0,"Omantel [5G]"
Oman,omantel-10days-unlimited,sim,32.6,38,Unlimited,0,0,"Omantel [5G]"
Oman,omantel-10days-unlimited-topup,topup,32.6,38,Unlimited,0,0,"Omantel [5G]"
Oman,omantel-15days-unlimited,sim,48.3,49,Unlimited,0,0,"Omantel [5G]"
Oman,omantel-15days-unlimited-topup,topup,48.3,49,Unlimited,0,0,"Omantel [5G]"
Oman,omantel-30days-unlimited,sim,95.5,99,Unlimited,0,0,"Omantel [5G]"
Oman,omantel-30days-unlimited-topup,topup,95.5,99,Unlimited,0,0,"Omantel [5G]"
Pakistan,sheesh-in-7days-1gb,sim,1.7,4.5,"1 GB",0,0,"Telenor [4G]"
Pakistan,sheesh-in-7days-1gb-topup,topup,1.7,4.5,"1 GB",0,0,"Telenor [4G]"
Pakistan,sheesh-15days-2gb,sim,3.2,6.5,"2 GB",0,0,"Telenor [4G]"
Pakistan,sheesh-in-15days-2gb-topup,topup,3.2,6.5,"2 GB",0,0,"Telenor [4G]"
Pakistan,sheesh-in-30days-3gb,sim,4.4,8,"3 GB",0,0,"Telenor [4G]"
Pakistan,sheesh-in-30days-3gb-topup,topup,4.4,8,"3 GB",0,0,"Telenor [4G]"
Pakistan,sheesh-in-30days-5gb,sim,6.6,11,"5 GB",0,0,"Telenor [4G]"
Pakistan,sheesh-in-30days-5gb-topup,topup,6.6,11,"5 GB",0,0,"Telenor [4G]"
Pakistan,sheesh-in-30days-10gb,sim,10.2,18,"10 GB",0,0,"Telenor [4G]"
Pakistan,sheesh-in-30days-10gb-topup,topup,10.2,18,"10 GB",0,0,"Telenor [4G]"
Pakistan,sheesh-in-30days-20gb,sim,17.7,28,"20 GB",0,0,"Telenor [4G]"
Pakistan,sheesh-in-30days-20gb-topup,topup,17.7,28,"20 GB",0,0,"Telenor [4G]"
Pakistan,sheesh-in-3days-unlimited,sim,7.3,12.5,Unlimited,0,0,"Telenor [4G]"
Pakistan,sheesh-in-3days-unlimited-topup,topup,7.3,12.5,Unlimited,0,0,"Telenor [4G]"
Pakistan,sheesh-in-5days-unlimited,sim,11.4,20.5,Unlimited,0,0,"Telenor [4G]"
Pakistan,sheesh-in-5days-unlimited-topup,topup,11.4,20.5,Unlimited,0,0,"Telenor [4G]"
Pakistan,sheesh-in-7days-unlimited,sim,15.5,29.5,Unlimited,0,0,"Telenor [4G]"
Pakistan,sheesh-in-7days-unlimited-topup,topup,15.5,29.5,Unlimited,0,0,"Telenor [4G]"
Pakistan,sheesh-in-10days-unlimited,sim,21.6,35,Unlimited,0,0,"Telenor [4G]"
Pakistan,sheesh-in-10days-unlimited-topup,topup,21.6,35,Unlimited,0,0,"Telenor [4G]"
Pakistan,sheesh-in-15days-unlimited,sim,31.8,49,Unlimited,0,0,"Telenor [4G]"
Pakistan,sheesh-in-15days-unlimited-topup,topup,31.8,49,Unlimited,0,0,"Telenor [4G]"
Pakistan,sheesh-in-30days-unlimited,sim,62.5,72.5,Unlimited,0,0,"Telenor [4G]"
Pakistan,sheesh-in-30days-unlimited-topup,topup,62.5,72.5,Unlimited,0,0,"Telenor [4G]"
Panama,pancell-digital-7days-1gb,sim,5.7,8.5,"1 GB",0,0,"Tigo (Milicom) [LTE]"
Panama,pancell-digital-7days-1gb-topup,topup,5.7,8.5,"1 GB",0,0,"Tigo (Milicom) [LTE]"
Panama,pancell-digital-15days-2gb,sim,11.3,14,"2 GB",0,0,"Tigo (Milicom) [LTE]"
Panama,pancell-digital-15days-2gb-topup,topup,11.3,14,"2 GB",0,0,"Tigo (Milicom) [LTE]"
Panama,pancell-digital-30days-3gb-topup,topup,16.7,19,"3 GB",0,0,"Tigo (Milicom) [LTE]"
Panama,pancell-digital-30days-3gb,sim,16.7,19,"3 GB",0,0,"Tigo (Milicom) [LTE]"
Panama,pancell-digital-30days-5gb,sim,27.5,30,"5 GB",0,0,"Tigo (Milicom) [LTE]"
Panama,pancell-digital-30days-5gb-topup,topup,27.5,30,"5 GB",0,0,"Tigo (Milicom) [LTE]"
Peru,habla-telefon-7days-1gb,sim,1.8,4.5,"1 GB",0,0,"Claro [LTE]"
Peru,habla-telefon-7days-1gb-topup,topup,1.8,4.5,"1 GB",0,0,"Claro [LTE]"
Peru,habla-telefon-15days-2gb,sim,2.7,8.5,"2 GB",0,0,"Claro [LTE]"
Peru,habla-telefon-15days-2gb-topup,topup,2.7,8.5,"2 GB",0,0,"Claro [LTE]"
Peru,habla-telefon-30days-3gb,sim,3.4,11.5,"3 GB",0,0,"Claro [LTE]"
Peru,habla-telefon-30days-3gb-topup,topup,3.4,11.5,"3 GB",0,0,"Claro [LTE]"
Peru,habla-telefon-10days-unlimited,sim,16.7,33.5,Unlimited,0,0,"Claro [LTE]"
Philippines,alpas-mobile-7days-1gb,sim,1.65,4.5,"1 GB",0,0,"Smart [5G]"
Philippines,alpas-mobile-7days-1gb-topup,topup,1.65,4.5,"1 GB",0,0,"Smart [5G]"
Philippines,alpas-mobile-15days-2gb,sim,2.26,7,"2 GB",0,0,"Smart [5G]"
Philippines,alpas-mobile-15days-2gb-topup,topup,2.26,7,"2 GB",0,0,"Smart [5G]"
Philippines,alpas-mobile-30days-3gb,sim,2.82,8.5,"3 GB",0,0,"Smart [5G]"
Philippines,alpas-mobile-30days-3gb-topup,topup,2.82,8.5,"3 GB",0,0,"Smart [5G]"
Philippines,alpas-mobile-30days-5gb,sim,4.4,12,"5 GB",0,0,"Smart [5G]"
Philippines,alpas-mobile-30days-5gb-topup,topup,4.4,12,"5 GB",0,0,"Smart [5G]"
Philippines,alpas-mobile-30days-10gb,sim,6.5,19.5,"10 GB",0,0,"Smart [5G]"
Philippines,alpas-mobile-30days-10gb-topup,topup,6.5,19.5,"10 GB",0,0,"Smart [5G]"
Philippines,alpas-mobile-30days-20gb,sim,10.9,30,"20 GB",0,0,"Smart [5G]"
Philippines,alpas-mobile-30days-20gb-topup,topup,10.9,30,"20 GB",0,0,"Smart [5G]"
"Papua New Guinea",sivoli-mobile-in-7days-1gb,sim,5.3,7,"1 GB",0,0,"Digicel [4G]"
"Papua New Guinea",sivoli-mobile-in-7days-1gb-topup,topup,5.3,7,"1 GB",0,0,"Digicel [4G]"
"Papua New Guinea",sivoli-mobile-15days-2gb,sim,10.4,12.5,"2 GB",0,0,"Digicel [4G]"
"Papua New Guinea",sivoli-mobile-in-15days-2gb-topup,topup,10.4,12.5,"2 GB",0,0,"Digicel [4G]"
"Papua New Guinea",sivoli-mobile-in-30days-3gb,sim,16.3,17,"3 GB",0,0,"Digicel [4G]"
"Papua New Guinea",sivoli-mobile-in-30days-3gb-topup,topup,16.3,17,"3 GB",0,0,"Digicel [4G]"
"Papua New Guinea",sivoli-mobile-in-30days-5gb-topup,topup,27,27,"5 GB",0,0,"Digicel [4G]"
"Papua New Guinea",sivoli-mobile-in-30days-5gb,sim,27,27,"5 GB",0,0,"Digicel [4G]"
Poland,lekko-7days-1gb,sim,1.1,4.5,"1 GB",0,0,"Plus [5G], P4 [LTE], Orange [5G]"
Poland,lekko-7days-1gb-topup,topup,1.1,4.5,"1 GB",0,0,"Plus [5G], P4 [LTE], Orange [5G]"
Poland,lekko-15days-2gb,sim,1.4,5.5,"2 GB",0,0,"Plus [5G], P4 [LTE], Orange [5G]"
Poland,lekko-15days-2gb-topup,topup,1.4,5.5,"2 GB",0,0,"Plus [5G], P4 [LTE], Orange [5G]"
Poland,lekko-30days-3gb,sim,1.7,6,"3 GB",0,0,"Plus [5G], P4 [LTE], Orange [5G]"
Poland,lekko-30days-3gb-topup,topup,1.7,6,"3 GB",0,0,"Plus [5G], P4 [LTE], Orange [5G]"
Poland,lekko-30days-5gb,sim,2.2,8.5,"5 GB",0,0,"Plus [5G], P4 [LTE], Orange [5G]"
Poland,lekko-30days-5gb-topup,topup,2.2,8.5,"5 GB",0,0,"Plus [5G], P4 [LTE], Orange [5G]"
Poland,lekko-30days-10gb,sim,3.1,12,"10 GB",0,0,"Plus [5G], P4 [LTE], Orange [5G]"
Poland,lekko-30days-10gb-topup,topup,3.1,12,"10 GB",0,0,"Plus [5G], P4 [LTE], Orange [5G]"
Poland,lekko-30days-20gb,sim,5.1,19,"20 GB",0,0,"Plus [5G], P4 [LTE], Orange [5G]"
Poland,lekko-30days-20gb-topup,topup,5.1,19,"20 GB",0,0,"Plus [5G], P4 [LTE], Orange [5G]"
Portugal,fofo-mobil-7days-5gb,sim,2.8,7.5,"5 GB",0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Portugal,fofo-mobil-7days-5gb-topup,topup,2.8,7.5,"5 GB",0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Portugal,fofo-mobil-10gb-15days,sim,4,10.5,"10 GB",0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Portugal,fofo-mobil-10gb-15days-topup,topup,4,10.5,"10 GB",0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Portugal,fofo-mobil-30days-20gb,sim,6.4,19,"20 GB",0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Portugal,fofo-mobil-30days-20gb-topup,topup,6.4,19,"20 GB",0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Portugal,fofo-mobil-30gb-30days,sim,11,27,"30 GB",0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Portugal,fofo-mobil-30gb-30days-topup,topup,11,27,"30 GB",0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Portugal,fofo-mobil-50gb-30days,sim,13,35,"50 GB",0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Portugal,fofo-mobil-50gb-30days-topup,topup,13,35,"50 GB",0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Portugal,fofo-mobil-80gb-30days,sim,26.5,49,"80 GB",0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Portugal,fofo-mobil-80gb-30days-topup,topup,26.5,49,"80 GB",0,0,"NOS [5G], Vodafone [5G], MEO [5G]"
Paraguay,triple-communications-7days-1gb,sim,3.9,6.5,"1 GB",0,0,"Tigo [LTE], Claro [LTE]"
Paraguay,triple-communications-7days-1gb-topup,topup,3.9,6.5,"1 GB",0,0,"Tigo [LTE], Claro [LTE]"
Paraguay,triple-communications-15days-2gb,sim,6.7,13,"2 GB",0,0,"Tigo [LTE], Claro [LTE]"
Paraguay,triple-communications-15days-2gb-topup,topup,6.7,13,"2 GB",0,0,"Tigo [LTE], Claro [LTE]"
Paraguay,triple-communications-30days-3gb,sim,8.8,18.5,"3 GB",0,0,"Tigo [LTE], Claro [LTE]"
Paraguay,triple-communications-30days-3gb-topup,topup,8.8,18.5,"3 GB",0,0,"Tigo [LTE], Claro [LTE]"
Paraguay,triple-communications-30days-5gb,sim,13.9,30,"5 GB",0,0,"Tigo [LTE], Claro [LTE]"
Paraguay,triple-communications-30days-5gb-topup,topup,13.9,30,"5 GB",0,0,"Tigo [LTE], Claro [LTE]"
Paraguay,triple-communications-30days-10gb,sim,22.1,48,"10 GB",0,0,"Tigo [LTE], Claro [LTE]"
Paraguay,triple-communications-30days-10gb-topup,topup,22.1,48,"10 GB",0,0,"Tigo [LTE], Claro [LTE]"
Paraguay,triple-communications-3days-unlimited,sim,15.3,20.5,Unlimited,0,0,"Tigo [LTE], Claro [LTE]"
Paraguay,triple-communications-3days-unlimited-topup,topup,15.3,20.5,Unlimited,0,0,"Tigo [LTE], Claro [LTE]"
Paraguay,triple-communications-5days-unlimited,sim,24.8,31.5,Unlimited,0,0,"Tigo [LTE], Claro [LTE]"
Paraguay,triple-communications-5days-unlimited-topup,topup,24.8,31.5,Unlimited,0,0,"Tigo [LTE], Claro [LTE]"
Paraguay,triple-communications-7days-unlimited,sim,34.2,39.5,Unlimited,0,0,"Tigo [LTE], Claro [LTE]"
Paraguay,triple-communications-7days-unlimited-topup,topup,34.2,39.5,Unlimited,0,0,"Tigo [LTE], Claro [LTE]"
"Palestine, State of",tine-mobile-7days-1gb,sim,2.9,5,"1 GB",0,0,"Ooredoo [3G]"
"Palestine, State of",tine-mobile-7days-1gb-topup,topup,2.9,5,"1 GB",0,0,"Ooredoo [3G]"
"Palestine, State of",tine-mobile-15days-2gb,sim,4.8,8,"2 GB",0,0,"Ooredoo [3G]"
"Palestine, State of",tine-mobile-15days-2gb-topup,topup,4.8,8,"2 GB",0,0,"Ooredoo [3G]"
"Palestine, State of",tine-mobile-30days-3gb,sim,6.2,10.5,"3 GB",0,0,"Ooredoo [3G]"
"Palestine, State of",tine-mobile-30days-3gb-topup,topup,6.2,10.5,"3 GB",0,0,"Ooredoo [3G]"
"Palestine, State of",tine-mobile-30days-5gb,sim,9.6,16,"5 GB",0,0,"Ooredoo [3G]"
"Palestine, State of",tine-mobile-30days-5gb-topup,topup,9.6,16,"5 GB",0,0,"Ooredoo [3G]"
"Palestine, State of",tine-mobile-30days-10gb,sim,15.1,25.5,"10 GB",0,0,"Ooredoo [3G]"
"Palestine, State of",tine-mobile-30days-10gb-topup,topup,15.1,25.5,"10 GB",0,0,"Ooredoo [3G]"
"Palestine, State of",tine-mobile-30days-20gb,sim,26.7,45,"20 GB",0,0,"Ooredoo [3G]"
"Palestine, State of",tine-mobile-30days-20gb-topup,topup,26.7,45,"20 GB",0,0,"Ooredoo [3G]"
"Palestine, State of",tine-mobile-unlimited-3days,sim,10.6,15,Unlimited,0,0,"Ooredoo [LTE]"
"Palestine, State of",tine-mobile-unlimited-3days-topup,topup,10.6,15,Unlimited,0,0,"Ooredoo [LTE]"
"Palestine, State of",tine-mobile-unlimited-5days,sim,16.9,23.5,Unlimited,0,0,"Ooredoo [LTE]"
"Palestine, State of",tine-mobile-unlimited-5days-topup,topup,16.9,23.5,Unlimited,0,0,"Ooredoo [LTE]"
"Palestine, State of",tine-mobile-unlimited-7days,sim,23.2,32.5,Unlimited,0,0,"Ooredoo [LTE]"
"Palestine, State of",tine-mobile-unlimited-7days-topup,topup,23.2,32.5,Unlimited,0,0,"Ooredoo [LTE]"
"Palestine, State of",tine-mobile-unlimited-10days,sim,32.6,45.5,Unlimited,0,0,"Ooredoo [LTE]"
"Palestine, State of",tine-mobile-unlimited-10days-topup,topup,32.6,45.5,Unlimited,0,0,"Ooredoo [LTE]"
"Palestine, State of",tine-mobile-unlimited-15days,sim,48.3,67.5,Unlimited,0,0,"Ooredoo [LTE]"
"Palestine, State of",tine-mobile-unlimited-15days-topup,topup,48.3,67.5,Unlimited,0,0,"Ooredoo [LTE]"
Qatar,pearl-mobile-7days-1gb,sim,1.8,4.5,"1 GB",0,0,"Vodafone [5G]"
Qatar,pearl-mobile-7days-1gb-topup,topup,1.8,4.5,"1 GB",0,0,"Vodafone [5G]"
Qatar,pearl-mobile-15days-2gb,sim,3.6,7.5,"2 GB",0,0,"Vodafone [5G]"
Qatar,pearl-mobile-15days-2gb-topup,topup,3.6,7.5,"2 GB",0,0,"Vodafone [5G]"
Qatar,pearl-mobile-30days-3gb,sim,5.2,10,"3 GB",0,0,"Vodafone [5G]"
Qatar,pearl-mobile-30days-3gb-topup,topup,5.2,10,"3 GB",0,0,"Vodafone [5G]"
Qatar,pearl-mobile-30days-5gb,sim,8.5,15,"5 GB",0,0,"Vodafone [5G]"
Qatar,pearl-mobile-30days-5gb-topup,topup,8.5,15,"5 GB",0,0,"Vodafone [5G]"
Qatar,pearl-mobile-30days-10gb,sim,13.7,26.5,"10 GB",0,0,"Vodafone [5G]"
Qatar,pearl-mobile-30days-10gb-topup,topup,13.7,26.5,"10 GB",0,0,"Vodafone [5G]"
Qatar,pearl-mobile-30days-20gb,sim,24.1,43,"20 GB",0,0,"Vodafone [5G]"
Qatar,pearl-mobile-30days-20gb-topup,topup,24.1,43,"20 GB",0,0,"Vodafone [5G]"
Qatar,pearl-mobile-10days-unlimited,sim,29.5,38,Unlimited,0,0,"Vodafone [5G]"
Qatar,pearl-mobile-3days-unlimited-topup,topup,9.7,20.5,Unlimited,0,0,"Vodafone [5G]"
Qatar,pearl-mobile-3days-unlimited,sim,9.7,20.5,Unlimited,0,0,"Vodafone [5G]"
Qatar,pearl-mobile-5days-unlimited-topup,topup,15.3,29.5,Unlimited,0,0,"Vodafone [5G]"
Qatar,pearl-mobile-5days-unlimited,sim,15.3,29.5,Unlimited,0,0,"Vodafone [5G]"
Qatar,pearl-mobile-7days-unlimited-topup,topup,21,36.5,Unlimited,0,0,"Vodafone [5G]"
Qatar,pearl-mobile-7days-unlimited,sim,21,36.5,Unlimited,0,0,"Vodafone [5G]"
Qatar,pearl-mobile-10days-unlimited-topup,topup,29.5,38,Unlimited,0,0,"Vodafone [5G]"
Qatar,pearl-mobile-15days-unlimited,sim,43.6,49,Unlimited,0,0,"Vodafone [5G]"
Qatar,pearl-mobile-15days-unlimited-topup,topup,43.6,49,Unlimited,0,0,"Vodafone [5G]"
Réunion,reunion-mobile-7days-1gb,sim,0.8,4.5,"1 GB",0,0,"Orange [4G]"
Réunion,reunion-mobile-7days-1gb-topup,topup,0.8,4.5,"1 GB",0,0,"Orange [4G]"
Réunion,reunion-mobile-15days-2gb,sim,1.6,8,"2 GB",0,0,"Orange [4G]"
Réunion,reunion-mobile-15days-2gb-topup,topup,1.6,8,"2 GB",0,0,"Orange [4G]"
Réunion,reunion-mobile-30days-3gb,sim,2.2,10.5,"3 GB",0,0,"Orange [4G]"
Réunion,reunion-mobile-30days-3gb-topup,topup,2.2,10.5,"3 GB",0,0,"Orange [4G]"
Réunion,reunion-mobile-30days-5gb,sim,3.5,14.5,"5 GB",0,0,"Orange [4G]"
Réunion,reunion-mobile-30days-5gb-topup,topup,3.5,14.5,"5 GB",0,0,"Orange [4G]"
Réunion,reunion-mobile-30days-10gb,sim,6.5,24,"10 GB",0,0,"Orange [4G]"
Réunion,reunion-mobile-30days-10gb-topup,topup,6.5,24,"10 GB",0,0,"Orange [4G]"
Réunion,reunion-mobile-30days-20gb,sim,12,38,"20 GB",0,0,"Orange [4G]"
Réunion,reunion-mobile-30days-20gb-topup,topup,12,38,"20 GB",0,0,"Orange [4G]"
Romania,noroc-7days-1gb-topup,topup,1.6,4.5,"1 GB",0,0,"Orange Romania [5G], Vodafone [LTE]"
Romania,noroc-7days-1gb,sim,1.6,4.5,"1 GB",0,0,"Orange Romania [5G], Vodafone [LTE]"
Romania,noroc-15days-2gb,sim,3.1,6.5,"2 GB",0,0,"Orange Romania [5G], Vodafone [LTE]"
